accuracy,F1-score class_1,f1 score class_0,f1_score weighted_avg,f1_score macro_avg
0.5412885958613487,0.4106019515195571,0.6245391561436943,0.5867345988672703,0.5175705538316256
0.5420719368104968,0.4109497019061214,0.6254471674942603,0.5875436072522673,0.5181984347001909
0.5411580390364906,0.41056603773584904,0.624378774114252,0.5865962114550486,0.5174724059250505
0.5419631394564485,0.4108592219423454,0.6253381745692724,0.587437885727893,0.5180986982558089
0.5411145200948713,0.41054308634038633,0.6243297646828295,0.5865518067043065,0.517436425511608
0.5417455447483517,0.4106453237812728,0.6251334994660022,0.5872315808304148,0.5178894116236374
0.5408969253867746,0.4102965426646916,0.6241382381758261,0.5863505581870122,0.5172173904202588
0.5417673042191614,0.4106238280484733,0.6251713151665094,0.5872589156868746,0.5178975716074914
0.5407446090911069,0.41011738401341535,0.6240068407738626,0.5862107209585659,0.517062112393639
0.541462671627826,0.4101989980128187,0.624935481000267,0.5869896843133408,0.5175672395065428
0.5404399764997715,0.40992400536432716,0.6236769894159153,0.5859049855104613,0.5168004973901212
0.5416149879234937,0.41037841468875946,0.6250667426049193,0.5871294553362304,0.5177225786468393
0.5405922927954392,0.40997121538160586,0.6238620370205412,0.5860656760193925,0.5169166262010736
0.541397393215397,0.410230579807477,0.6248353447968955,0.5869128238212211,0.5175329623021863
0.5405487738538198,0.41004721857450194,0.6237727847762949,0.5860056258424053,0.5169100016753985
0.5413756337445873,0.4103510980556721,0.6247574284747814,0.5868699726066093,0.5175542632652268
0.5406575712078682,0.41020339740724177,0.623855172659563,0.5861010532256553,0.5170292850334024
0.5414191526862067,0.41047302022434196,0.6247663135404612,0.5868988323075651,0.5176196668824016
0.5404834954413908,0.41001285131586307,0.6236992159657876,0.5859389842856946,0.5168560336408253
0.541332114802968,0.41032813942428736,0.6247084587035092,0.5868255992290752,0.5175182990638982
0.5404399764997715,0.40992400536432716,0.6236769894159153,0.5859049855104613,0.5168004973901212
0.5411580390364906,0.41007133864876205,0.624579394327832,0.5866739627250354,0.5173253664882971
0.5404617359705812,0.409968429581203,0.623688102492828,0.5859219849543615,0.5168282660370155
0.541332114802968,0.41032813942428736,0.6247084587035092,0.5868255992290752,0.5175182990638982
0.5407663685619166,0.41012884653008747,0.6240313529883317,0.5862329271783919,0.5170800997592095
0.5413538742737777,0.41033961841884403,0.6247329440250676,0.5868477862199859,0.5175362812219558
0.5404399764997715,0.40989103101424984,0.6236903998289501,0.5859101993340489,0.5167907154216
0.5411797985073002,0.4101488195143784,0.6245771463162767,0.5866858034967233,0.5173629829153276
0.5403529386165329,0.4098452254567805,0.623592302209551,0.5858213421749698,0.5167187638331657
0.5410492416824423,0.410112988029981,0.6244168239609673,0.5865474797566994,0.5172649059954741
0.5402223817916748,0.409842475701039,0.6234182855106042,0.5856775898284778,0.5166303806058216
0.5408316469743456,0.4100313129053903,0.6241584440565667,0.5863203251175867,0.5170948784809786
0.5400700654960071,0.4097293976374654,0.6232599590054363,0.5855272591149019,0.5164946783214508
0.540875165915965,0.41008722880787296,0.6241940654721618,0.5863595327448148,0.5171406471400174
0.5398959897295298,0.40973676129860703,0.6230233014209053,0.5853337221983019,0.5163800313597562
0.5406358117370585,0.4099611503954834,0.6239244678008372,0.5861152961697718,0.5169428090981603
0.5400918249668168,0.4099715258779521,0.6231904727946944,0.5855128378770352,0.5165809993363233
0.5406358117370585,0.41006008103954167,0.6238842666001532,0.5860996807712756,0.5169721738198474
0.5400483060251975,0.410047446274072,0.6231010626916768,0.5854526431053816,0.5165742544828744
0.5408534064451552,0.4103065701590141,0.6240758226292067,0.586300943953261,0.5171911963941104
0.5399395086711491,0.4100231604207941,0.622964851900066,0.5853362104199179,0.5164940061604301
0.5404617359705812,0.409968429581203,0.623688102492828,0.5859219849543615,0.5168282660370155
0.5397436734338621,0.4097226098119105,0.6228245363766048,0.585167579968835,0.5162735730942577
0.5404182170289619,0.40994552311775395,0.6236390527272403,0.5858775549367266,0.5167922879224971
0.5398089518462911,0.40975691440372863,0.6228982044469804,0.5852342921715654,0.5163275594253545
0.5404399764997715,0.4099569760295022,0.623663578047042,0.5858997702487861,0.5168102770382721
0.5395260787257654,0.4096083026447941,0.6225789192081326,0.5849451664150679,0.5160936109264633
0.5401353439084361,0.40976372674970674,0.6233335709702716,0.5855939294593983,0.5165486488599892
0.5394172813717171,0.4095182302563674,0.6224695453653665,0.5848392033064814,0.515993887810867
0.5401135844376265,0.4097852495182775,0.6232956064521878,0.5855664768601717,0.5165404279852327
0.5393302434884784,0.4094725391202477,0.6223712609029127,0.5847502125403776,0.5159219000115802
0.5400265465543878,0.40973948007706695,0.6231974474608295,0.5854775755561461,0.5164684637689483
0.5392432056052396,0.40942685817877567,0.622272962414599,0.5846612120283875,0.5158499102966874
0.5399830276127685,0.4096506659964816,0.6231752312710551,0.5854435909421649,0.5164129486337683
0.5393302434884784,0.40957135287391583,0.6223308418217172,0.5847343971071993,0.5159510973478165
0.5399177492003394,0.40968228265118095,0.6230747290359384,0.5853664352593512,0.5163785058435597
0.539156167722001,0.4094141267672402,0.6221611688937255,0.5845669236403542,0.5157876478304828
0.5400047870835781,0.4097610006700916,0.6231594709258798,0.5854501126791,0.5164602357979857
0.5391779271928107,0.4094914120008923,0.6221587867975023,0.5845786194514337,0.5158250993991973
0.5398959897295298,0.40973676129860703,0.6230233014209053,0.5853337221983019,0.5163800313597562
0.5391779271928107,0.40952434060112647,0.6221453040251214,0.5845733379706299,0.5158348223131239
0.5399177492003394,0.40978115230013396,0.623034408985559,0.585350711234567,0.5164077806428464
0.5391996866636204,0.4095686843059079,0.6221564044462683,0.5845903127679632,0.5158625443760881
0.5397001544922427,0.40969974327491915,0.6227754199507828,0.5851231021257575,0.5162375816128509
0.539025610897143,0.4095102712043929,0.6219462141085353,0.584406942782632,0.5157282426564641
0.5398089518462911,0.4098227989395842,0.6228713065496888,0.5852237897339336,0.5163470527446365
0.53922144613443,0.4096130255380841,0.6221675052635335,0.5846072874544864,0.5158902654008088
0.5398742302587201,0.40989004855723615,0.6229315263908702,0.5852852517975125,0.5164107874740532
0.539025610897143,0.4095431868223752,0.6219327206210404,0.5844016501860912,0.5157379537217078
0.5397219139630525,0.40977705851167723,0.6227730717788675,0.5851348311682347,0.5162750651452723
0.5390473703679527,0.4095216858066674,0.6219708055248224,0.5844292057417396,0.5157462456657449
0.5396783950214331,0.4097212533831858,0.6227374052608113,0.585095605983265,0.5162293293219986
0.5390038514263333,0.4094988572384191,0.6219216218145478,0.584384679213361,0.5157102395264834
0.5397219139630525,0.4098099941407885,0.6227596169279332,0.5851295739169795,0.5162848055343608
0.5390038514263333,0.4095646842427958,0.6218946316390633,0.5843740906375817,0.5157296579409296
0.5395695976673848,0.4097629009762901,0.622574200913242,0.5849686007481314,0.516168550944766
0.5388732946014753,0.4094633004514296,0.62176054829728,0.5842457855896152,0.5156119243743548
0.5396783950214331,0.40975419212633585,0.6227239491377311,0.5850903482349407,0.5162390706320334
0.5390691298387623,0.40969764525567787,0.6219279301790145,0.5844250003998206,0.5158127877173462
0.5394608003133364,0.40963989846866194,0.6224782833597916,0.5848678970486559,0.5160590909142267
0.5389168135430946,0.40955193936691936,0.6217827437261271,0.5842797221581152,0.5156673415465232
0.5393955219009073,0.4096385542168675,0.6223910949373863,0.584795878034818,0.5160148245771269
0.538633940422569,0.4094036377816774,0.6214628746898042,0.5839901705765919,0.5154332562357408
0.5389820919555236,0.4093228135716078,0.621964492818271,0.5843888660984645,0.5156436531949394
0.5382640294188046,0.4091769684820136,0.6210578949248188,0.5836166998154335,0.5151174317034162
0.5389820919555236,0.4094874439086931,0.6218970286428125,0.5843624150338784,0.5156922362757528
0.5380464347107078,0.40919463460789224,0.6207574133619149,0.5833724377050744,0.5149760239849036
0.5386774593641883,0.40932772406875984,0.621552632048696,0.5840506524219784,0.5154401780587279
0.5378505994734208,0.40909217371950024,0.6205356345250219,0.5831717433832668,0.514813904122261
0.5387427377766173,0.4094277595141249,0.6215994287754374,0.5841068568914781,0.5155135941447812
0.5379593968274692,0.4091819699499165,0.6206452996033873,0.5832778974640868,0.5149136347766519
0.538633940422569,0.40943653733671276,0.6214493581617897,0.583984856172529,0.5154429477492513
0.5379158778858498,0.409224948533912,0.6205688965122927,0.5832225901491178,0.5148969225231024
0.5385469025393302,0.40929222027241574,0.6213914626961599,0.5839116892617924,0.5153418414842879
0.5378505994734208,0.4090264058543643,0.6205627512282268,0.5831824465786383,0.5147945785412955
0.5384598646560915,0.40918080276315427,0.6213200507025155,0.583833207946993,0.5152504267328348
0.5377200426485628,0.4090567717170593,0.6203741757947215,0.5830325599687386,0.5147154737558904
0.5385033835977109,0.40923651151778506,0.6213557566993377,0.5838724486043927,0.5152961341085613
0.5379158778858498,0.4091592009348395,0.6205960122918602,0.5832332961652557,0.5148776066133498
0.5385686620101399,0.4093694295900178,0.6213890376718444,0.5839233363155218,0.5153792336309311
0.5377635615901821,0.40907952933322206,0.6204234789600643,0.583077172305592,0.5147515041466432
0.5385033835977109,0.40930232558139534,0.6213287150279418,0.5838618153457301,0.5153155203046687
0.5378288400026111,0.4090807923436457,0.6205109880293015,0.583149440949135,0.5147958901864735
0.5383728267728529,0.40923393946144637,0.6211810081602771,0.5837281251412985,0.5152074738108617
0.5377418021193725,0.4091010235870049,0.6203852614273972,0.5830495063628407,0.5147431425072011
0.5383293078312336,0.409342724311684,0.6210776347043381,0.5836622418958706,0.5152101795080111
0.5374589289988467,0.40908459122119367,0.6200103680663556,0.582737956164805,0.5145474796437746
0.5381117131231369,0.40919591416404577,0.6208448691613825,0.5834446654158514,0.5150203916627141
0.5374154100572274,0.4089304084299497,0.6200153716910648,0.5827148301708718,0.5144728900605072
0.5379158778858498,0.40906055209260916,0.6206366786952018,0.583249344357894,0.5148486153939055
0.5375894858237048,0.40905425321876476,0.6201990956695799,0.5828879729778664,0.5146266744441723
0.5381769915355659,0.40926297038521486,0.6209052263065766,0.5835062063458007,0.5150840983458957
0.5374154100572274,0.4089961357760419,0.619988202277318,0.5827040764193016,0.5144921690266799
0.5379158778858498,0.40902766182445593,0.6206502322257949,0.5832546908669317,0.5148389470251253
0.5370890179950824,0.40872707059477487,0.6196588836843422,0.5823854051261166,0.5141929771395586
0.5378941184150402,0.40904916937974783,0.6206120370866607,0.583227045711074,0.5148306032332043
0.5371542964075113,0.40879401873314997,0.6197193170644498,0.5824469897204437,0.5142566678987999
0.5378070805318015,0.40903653006148627,0.6204999017348269,0.5831324921702514,0.5147682158981566
0.536914942228605,0.4086690747429842,0.6194478220442029,0.5822013915367025,0.5140584483935935
0.5376765237069434,0.40890248991514816,0.6203791384516428,0.5830093827503379,0.5146408141833955
0.53724133429075,0.40890519469690656,0.6197908286403863,0.5825255103372986,0.5143480116686464
0.5375677263528951,0.4088456189151599,0.6202558787792152,0.5828978545314185,0.5145507488471875
0.536980220641034,0.4086045412856786,0.619562691076824,0.5822845585952893,0.5140836161812513
0.5373936505864177,0.4086559857587895,0.6200993531324828,0.582735478500941,0.5143776694456361
0.5369367016994147,0.408680430131429,0.6194725078229772,0.5822237217200318,0.5140764689772032
0.5375459668820854,0.4088013574786503,0.620244795854552,0.5828809086763049,0.5145230766666011
0.536914942228605,0.4087019337630585,0.6194342119380566,0.5821959929276956,0.5140680728505576
0.5375894858237048,0.4088898778893494,0.6202669620999589,0.5829148002775084,0.5145784199946541
0.536653828578889,0.4086314152410575,0.6191106500196758,0.5819171459694298,0.5138710326303666
0.5371760558783211,0.4087396452993829,0.6197711834107973,0.5824800825773487,0.5142554143550901
0.5365450312248407,0.40847612964145863,0.6190280286905039,0.5818216842342231,0.5137520791659813
0.5373283721739888,0.4086218884717007,0.6200253757215104,0.5826685482533184,0.5143236320966056
0.5366973475205083,0.4085884117549025,0.6191872943196451,0.5819726474691485,0.5138878530372738
0.5371978153491307,0.408685256748867,0.6198230404861917,0.5825131651302979,0.5142541486175294
0.5367408664621276,0.4086111111111111,0.6192366849089673,0.5820173214863682,0.5139238980100392
0.5371542964075113,0.4086296533125747,0.6197872910894628,0.5824739073527936,0.5142084722010187
0.5365015122832213,0.4083548593172791,0.6190195131548355,0.5817932439506927,0.5136871862360572
0.5370890179950824,0.4085626911314985,0.6197268697268697,0.5824123301709151,0.5141447804291841
0.5365450312248407,0.40834467624100673,0.6190825359921309,0.5818433306689184,0.5137136061165688
